Value,Row,Column
6.88607734328619e-39,0.0,0.0
-1.0346187333470921e-38,0.0,1.0
1.3091904156155147e-38,0.0,2.0
-1.4379679227989617e-38,0.0,3.0
-1.2243806095681088e-38,0.0,4.0
-1.1568804829311217e-38,0.0,5.0
-1.249653027372207e-38,0.0,6.0
-1.3162748201317552e-38,0.0,7.0
-1.1804356094671897e-38,0.0,8.0
-1.1216392278518168e-38,0.0,9.0
-1.1064284132812638e-38,0.0,10.0
-1.0580782913278932e-38,0.0,11.0
-6.888793059710051e-39,0.0,12.0
1.3270077854595583e-38,0.0,13.0
-1.202201277864315e-38,0.0,14.0
-1.4085965668568672e-38,0.0,15.0
-1.2298039148847387e-38,0.0,16.0
-8.819373164398066e-39,0.0,17.0
1.2565060775119874e-38,0.0,18.0
1.174824109766801e-38,0.0,19.0
-9.967646171512073e-39,0.0,20.0
1.2426267767422358e-38,0.0,21.0
-1.1660711791690888e-38,0.0,22.0
1.055086939496099e-38,0.0,23.0
-1.2534452212763627e-38,0.0,24.0
-1.1816638475711704e-38,0.0,25.0
-1.1828772319114292e-38,0.0,26.0
1.4793352343747554e-38,0.0,27.0
-1.2319422963412984e-38,0.0,28.0
-1.040784026200582e-38,0.0,29.0
-1.0868119163388736e-38,0.0,30.0
-1.0704448904054061e-38,0.0,31.0
-1.9737632188138808e-38,1.0,0.0
-9.757919435550434e-39,1.0,1.0
1.2261451245943866e-38,1.0,2.0
-1.3578039816801784e-38,1.0,3.0
-1.2037152407251714e-38,1.0,4.0
-1.2568468732985112e-38,1.0,5.0
-1.2622350060236865e-38,1.0,6.0
-1.3761684184446944e-38,1.0,7.0
-1.0854516759195535e-38,1.0,8.0
-1.1250052868929715e-38,1.0,9.0
-1.3740995413919652e-38,1.0,10.0
-9.16097189494192e-39,1.0,11.0
-4.100912567532756e-39,1.0,12.0
-3.040448285309657e-38,1.0,13.0
-1.1494779836634794e-38,1.0,14.0
1.2421763994158018e-38,1.0,15.0
-1.293069597822229e-38,1.0,16.0
-1.0802010105737284e-38,1.0,17.0
-1.1990419103466482e-38,1.0,18.0
-1.2928141411121827e-38,1.0,19.0
-1.1005065259710271e-38,1.0,20.0
-1.2344601494219972e-38,1.0,21.0
-1.1826074819570467e-38,1.0,22.0
-1.27503208398944e-38,1.0,23.0
-1.2886861960959747e-38,1.0,24.0
-1.2531637004148798e-38,1.0,25.0
1.1064003873119773e-38,1.0,26.0
-7.564901351866739e-39,1.0,27.0
1.3130051704249461e-38,1.0,28.0
-1.0228652023477213e-38,1.0,29.0
-1.0173736537958788e-38,1.0,30.0
-1.0159858077968115e-38,1.0,31.0
2.539525843007772e-38,2.0,0.0
-1.2428979279950827e-38,2.0,1.0
1.1414217786622296e-38,2.0,2.0
-1.433165813091567e-38,2.0,3.0
-1.431448521823537e-38,2.0,4.0
-1.3610428028207723e-38,2.0,5.0
-1.3013385199303634e-38,2.0,6.0
-1.4809715305915475e-38,2.0,7.0
-1.369674100711781e-38,2.0,8.0
-1.388387460793914e-38,2.0,9.0
-1.398829096170984e-38,2.0,10.0
-1.133533168957313e-38,2.0,11.0
-1.0025337629288325e-38,2.0,12.0
1.2130033272064092e-38,2.0,13.0
-1.322162375629616e-38,2.0,14.0
9.731268140057441e-39,2.0,15.0
-1.4200073402518641e-38,2.0,16.0
-1.2201528921012408e-38,2.0,17.0
1.276515358413928e-38,2.0,18.0
-1.806954751568351e-38,2.0,19.0
-1.2257526208945292e-38,2.0,20.0
-1.3295428745113683e-38,2.0,21.0
-1.342234995222144e-38,2.0,22.0
-1.2896144161987434e-38,2.0,23.0
-1.416417213586264e-38,2.0,24.0
-1.2813184490302476e-38,2.0,25.0
1.1560891696883174e-38,2.0,26.0
3.0396237612932483e-38,2.0,27.0
1.0826765444408046e-38,2.0,28.0
-1.1709189712064205e-38,2.0,29.0
-1.1712597669929443e-38,2.0,30.0
-1.3673793343466027e-38,2.0,31.0
-8.026710471172697e-39,3.0,0.0
-1.2380036128487354e-38,3.0,1.0
-1.3541194074980827e-38,3.0,2.0
-1.4156167919034416e-38,3.0,3.0
-1.216612791790817e-38,3.0,4.0
-1.1915748112198005e-38,3.0,5.0
-1.3544970574342182e-38,3.0,6.0
-1.440969363979699e-38,3.0,7.0
-1.1220873631007079e-38,3.0,8.0
-1.2306170883835864e-38,3.0,9.0
-1.342356487799001e-38,3.0,10.0
-1.1596624807723457e-38,3.0,11.0
-2.3437389439095441e-38,3.0,12.0
-1.1270139081117347e-38,3.0,13.0
-1.182247628511408e-38,3.0,14.0
3.0627931103620877e-38,3.0,15.0
-1.2648977533655966e-38,3.0,16.0
-1.1064924526210835e-38,3.0,17.0
1.4459585470320812e-38,3.0,18.0
-1.148460781108226e-38,3.0,19.0
-1.1854707551092016e-38,3.0,20.0
-1.3329652657507888e-38,3.0,21.0
-1.220146165868612e-38,3.0,22.0
1.1813226313951073e-38,3.0,23.0
-1.2406075056551438e-38,3.0,24.0
-1.2558330338595722e-38,3.0,25.0
1.064467791935675e-38,3.0,26.0
-1.928815169272198e-38,3.0,27.0
1.3537872997620377e-38,3.0,28.0
-1.0578127452689036e-38,3.0,29.0
-1.1736852745048442e-38,3.0,30.0
-1.269494712977814e-38,3.0,31.0
-2.4258068292518056e-38,4.0,0.0
-1.1702928710525602e-38,4.0,1.0
-1.2733216590838852e-38,4.0,2.0
-1.3062217648188426e-38,4.0,3.0
-1.3892973238868e-38,4.0,4.0
-1.3590068562819548e-38,4.0,5.0
-1.3086858080385113e-38,4.0,6.0
-1.3408353783159763e-38,4.0,7.0
-1.2045236498092404e-38,4.0,8.0
-1.277020526510317e-38,4.0,9.0
-1.2644000121510684e-38,4.0,10.0
-1.294379251366987e-38,4.0,11.0
-3.1076189666776814e-39,4.0,12.0
1.255174563711186e-38,4.0,13.0
-1.167064980039988e-38,4.0,14.0
-1.178070778178795e-38,4.0,15.0
-1.318522082478993e-38,4.0,16.0
-1.2168358785063376e-38,4.0,17.0
1.258962974109488e-38,4.0,18.0
1.2412813900866376e-38,4.0,19.0
-1.3375182245912266e-38,4.0,20.0
1.1383539159342833e-38,4.0,21.0
-1.3850645617454605e-38,4.0,22.0
-1.3026711547699363e-38,4.0,23.0
-1.3579837682731512e-38,4.0,24.0
-1.193879666933922e-38,4.0,25.0
1.2698285022720163e-38,4.0,26.0
7.791677686243817e-39,4.0,27.0
-1.2626036876496504e-38,4.0,28.0
-1.288309807328457e-38,4.0,29.0
-1.1497955178954954e-38,4.0,30.0
-1.3460772154814761e-38,4.0,31.0
-2.58732889804067e-38,5.0,0.0
-1.3992506067490528e-38,5.0,1.0
-1.4386317178815124e-38,5.0,2.0
-1.4731550877575436e-38,5.0,3.0
-1.4612996823598164e-38,5.0,4.0
-1.4501185817831222e-38,5.0,5.0
-1.494675809183105e-38,5.0,6.0
-1.404041506068733e-38,5.0,7.0
-1.402901689897851e-38,5.0,8.0
-1.3390590923825982e-38,5.0,9.0
-1.4303489229185813e-38,5.0,10.0
-1.2892870728774771e-38,5.0,11.0
-2.545612803277106e-39,5.0,12.0
-1.3705749954944955e-38,5.0,13.0
-1.3590516978328132e-38,5.0,14.0
1.1807764052537135e-38,5.0,15.0
-1.4564489475957096e-38,5.0,16.0
-1.419006392758797e-38,5.0,17.0
-1.352751880326748e-38,5.0,18.0
1.1364495513212658e-38,5.0,19.0
-1.312712579305595e-38,5.0,20.0
-1.7243291494372883e-38,5.0,21.0
-1.3780684390324724e-38,5.0,22.0
-1.2796817324239163e-38,5.0,23.0
-1.4930739849085352e-38,5.0,24.0
-1.4361072786980313e-38,5.0,25.0
-1.2963115018194446e-38,5.0,26.0
1.4059178447124638e-38,5.0,27.0
1.2541101373976848e-38,5.0,28.0
-1.3291924097654407e-38,5.0,29.0
-1.3419140978738135e-38,5.0,30.0
-1.4463161584001768e-38,5.0,31.0
-6.212977638932407e-39,6.0,0.0
-1.1820556506217956e-38,6.0,1.0
1.8794939474830502e-38,6.0,2.0
-1.5142235023708968e-38,6.0,3.0
-1.3769881780463244e-38,6.0,4.0
-1.2906052743428675e-38,6.0,5.0
-1.2540371297476935e-38,6.0,6.0
-1.3924362324468876e-38,6.0,7.0
-1.3132965003756793e-38,6.0,8.0
-1.257730111720575e-38,6.0,9.0
-1.1983912874696622e-38,6.0,10.0
-1.068943679360575e-38,6.0,11.0
-1.0341369669350573e-38,6.0,12.0
1.224174618693853e-38,6.0,13.0
-1.1483723591751271e-38,6.0,14.0
-1.3067953162802907e-38,6.0,15.0
-1.2557776825702314e-38,6.0,16.0
-1.2119620223175694e-38,6.0,17.0
-1.1520898638711344e-38,6.0,18.0
1.2538336612106735e-38,6.0,19.0
-1.2272515898618175e-38,6.0,20.0
-1.6522385091610195e-38,6.0,21.0
-1.4105925763894514e-38,6.0,22.0
-1.9815831648940454e-38,6.0,23.0
-1.3883941870265427e-38,6.0,24.0
-1.2474897028029822e-38,6.0,25.0
-1.2406379138318196e-38,6.0,26.0
3.0752234685197274e-38,6.0,27.0
1.1474147118046075e-38,6.0,28.0
-1.2052214964444742e-38,6.0,29.0
-1.1902538071574815e-38,6.0,30.0
-1.2320995220289956e-38,6.0,31.0
2.5514478100825545e-38,7.0,0.0
-1.3480307656705914e-38,7.0,1.0
1.337079618171893e-38,7.0,2.0
-1.3986032068585347e-38,7.0,3.0
-1.4700778363298863e-38,7.0,4.0
-1.3992215998708413e-38,7.0,5.0
-1.4290403904125948e-38,7.0,6.0
-1.4885874476153064e-38,7.0,7.0
-1.4226707882430063e-38,7.0,8.0
-1.4858142779544076e-38,7.0,9.0
-1.494742230730314e-38,7.0,10.0
-1.3191187553651024e-38,7.0,11.0
-1.7693368942935514e-39,7.0,12.0
-1.303169036114311e-38,7.0,13.0
-1.4469547301103697e-38,7.0,14.0
-1.3721937754804835e-38,7.0,15.0
-1.442766669390042e-38,7.0,16.0
-1.4001335649114239e-38,7.0,17.0
1.1117669400408021e-38,7.0,18.0
1.0080588025139724e-38,7.0,19.0
-1.4431364720547774e-38,7.0,20.0
-1.3898530788577513e-38,7.0,21.0
-1.4725516886388054e-38,7.0,22.0
1.1390858141222001e-38,7.0,23.0
-1.4722005232436456e-38,7.0,24.0
-1.4413732181971175e-38,7.0,25.0
-1.185767970513485e-38,7.0,26.0
-3.2980383321381593e-38,7.0,27.0
1.4897363722262063e-38,7.0,28.0
-1.352436868431968e-38,7.0,29.0
-1.427237619938241e-38,7.0,30.0
-1.3140603481685827e-38,7.0,31.0
1.3002314941435468e-38,8.0,0.0
-1.140491036222225e-38,8.0,1.0
1.1541657474161852e-38,8.0,2.0
-1.415040157585372e-38,8.0,3.0
-1.377875480233935e-38,8.0,4.0
-1.3720083836936533e-38,8.0,5.0
-1.2714901619910127e-38,8.0,6.0
-1.4462488960738893e-38,8.0,7.0
-1.1081864823346057e-38,8.0,8.0
-1.24223539408115e-38,8.0,9.0
-1.283712987846086e-38,8.0,10.0
-1.0636176241573692e-38,8.0,11.0
-2.6308728465210994e-38,8.0,12.0
1.1597535651725268e-38,8.0,13.0
-1.2441974921908975e-38,8.0,14.0
-1.323407289185322e-38,8.0,15.0
-1.2263258920962845e-38,8.0,16.0
-1.1173155214401426e-38,8.0,17.0
-1.309505427510295e-38,8.0,18.0
1.2135977580149758e-38,8.0,19.0
-1.201664440422632e-38,8.0,20.0
1.2097200849044961e-38,8.0,21.0
-1.393120626616864e-38,8.0,22.0
-1.1984228166851095e-38,8.0,23.0
-1.2396878334730074e-38,8.0,24.0
-1.2307664667998834e-38,8.0,25.0
1.1380935546796117e-38,8.0,26.0
2.2942418591631237e-38,8.0,27.0
-1.2803771968517607e-38,8.0,28.0
-1.0955932932954115e-38,8.0,29.0
-1.2847418211785932e-38,8.0,30.0
-1.1358523179157706e-38,8.0,31.0
3.3261141876499856e-38,9.0,0.0
-1.252185874346474e-38,9.0,1.0
1.2247043095133678e-38,9.0,2.0
-1.3140903359557193e-38,9.0,3.0
-1.400963413861997e-38,9.0,4.0
-1.403514057326761e-38,9.0,5.0
-1.4428182371735292e-38,9.0,6.0
-1.4333454595546935e-38,9.0,7.0
-1.2835355834605024e-38,9.0,8.0
-1.439066400665146e-38,9.0,9.0
-1.2942656060615304e-38,9.0,10.0
-1.3154048940451024e-38,9.0,11.0
-2.7272804993084896e-38,9.0,12.0
1.523932959300357e-38,9.0,13.0
-1.2903405690629565e-38,9.0,14.0
1.2821659543414713e-38,9.0,15.0
-1.3608540479176278e-38,9.0,16.0
-1.1328199080389717e-38,9.0,17.0
1.1275221590647453e-38,9.0,18.0
1.192870732039608e-38,9.0,19.0
-1.3150357920295992e-38,9.0,20.0
1.1592179888994619e-38,9.0,21.0
-1.2379070633845434e-38,9.0,22.0
-1.1301479121271971e-38,9.0,23.0
-1.3946968071295364e-38,9.0,24.0
-1.3018637265947924e-38,9.0,25.0
-1.1452548904815437e-38,9.0,26.0
-5.892488068455142e-40,9.0,27.0
1.1500760578480532e-38,9.0,28.0
-1.2065277868729178e-38,9.0,29.0
-1.230338650378725e-38,9.0,30.0
-1.249737946059145e-38,9.0,31.0
-1.0907455012580798e-38,10.0,0.0
1.1299242648922909e-38,10.0,1.0
1.465321829341968e-38,10.0,2.0
-1.271917277762939e-38,10.0,3.0
-1.109716560127802e-38,10.0,4.0
1.0127577766543928e-38,10.0,5.0
-1.1487892454682637e-38,10.0,6.0
1.299382307274166e-38,10.0,7.0
-1.2090958064386394e-38,10.0,8.0
1.193904329786894e-38,10.0,9.0
-1.209678606469952e-38,10.0,10.0
-1.15989131281157e-38,10.0,11.0
-1.1165121570305452e-38,10.0,12.0
2.786099441829138e-38,10.0,13.0
1.3065376174927014e-38,10.0,14.0
1.0962114060480251e-38,10.0,15.0
1.1029383393260164e-38,10.0,16.0
-1.0724616391552624e-38,10.0,17.0
1.1261401985192282e-38,10.0,18.0
1.0705522298677734e-38,10.0,19.0
1.1588118926045006e-38,10.0,20.0
-1.1936200063284826e-38,10.0,21.0
1.1308711222646352e-38,10.0,22.0
1.387531407562058e-38,10.0,23.0
-1.6265974097309575e-38,10.0,24.0
-1.1786317179540643e-38,10.0,25.0
-1.4929370780485706e-38,10.0,26.0
-1.1876546787658518e-38,10.0,27.0
1.3507211185922486e-38,10.0,28.0
1.2506570577218956e-38,10.0,29.0
-2.1211470268767864e-38,10.0,30.0
-9.851785413183232e-39,10.0,31.0
7.78240529430538e-39,11.0,0.0
-1.1688643873980275e-38,11.0,1.0
1.653544098940231e-38,11.0,2.0
-1.4932785744843266e-38,11.0,3.0
-1.2601528166355463e-38,11.0,4.0
-1.3650524782465914e-38,11.0,5.0
-1.4304157648553296e-38,11.0,6.0
-1.4008112328487713e-38,11.0,7.0
-1.3002404624537185e-38,11.0,8.0
-1.3749009439837126e-38,11.0,9.0
-1.2090817934539962e-38,11.0,10.0
-1.1603613083165045e-38,11.0,11.0
-1.399836489636987e-38,11.0,12.0
1.2057328302541063e-38,11.0,13.0
-1.1704308989512962e-38,11.0,14.0
-1.479608907964838e-38,11.0,15.0
-1.2586262420885108e-38,11.0,16.0
-1.2330571693995152e-38,11.0,17.0
-1.466386535915162e-38,11.0,18.0
1.165684701052628e-38,11.0,19.0
-1.283169003782235e-38,11.0,20.0
-1.5682818136186945e-38,11.0,21.0
-1.2892615692454264e-38,11.0,22.0
1.2794719580438068e-38,11.0,23.0
-1.3517275311493267e-38,11.0,24.0
-1.2941312215388016e-38,11.0,25.0
1.1598387641191578e-38,11.0,26.0
1.5568900978828124e-38,11.0,27.0
1.0968380667212712e-38,11.0,28.0
-1.1537773074818744e-38,11.0,29.0
-1.310340741524879e-38,11.0,30.0
-1.1852344961881164e-38,11.0,31.0
2.0911955333704613e-39,12.0,0.0
-1.255767172831749e-38,12.0,1.0
-1.3796482629211522e-38,12.0,2.0
-1.4876754825747238e-38,12.0,3.0
-1.3820275275837293e-38,12.0,4.0
-1.295392109897001e-38,12.0,5.0
-1.3803035100830705e-38,12.0,6.0
-1.301689264935984e-38,12.0,7.0
-1.3929367762583445e-38,12.0,8.0
-1.3266364413665122e-38,12.0,9.0
-1.3666670543371864e-38,12.0,10.0
-1.2821817890141182e-38,12.0,11.0
-3.36355155768258e-38,12.0,12.0
-1.3344150491419793e-38,12.0,13.0
-1.2606347231774276e-38,12.0,14.0
-1.6280219697497901e-38,12.0,15.0
-1.4340452680077773e-38,12.0,16.0
-1.3399398084674263e-38,12.0,17.0
1.177719472653789e-38,12.0,18.0
-1.2655025537827992e-38,12.0,19.0
-1.2279819466214236e-38,12.0,20.0
1.2678736909142832e-38,12.0,21.0
-1.3813822296409077e-38,12.0,22.0
3.420697069577132e-38,12.0,23.0
-1.3227457361803144e-38,12.0,24.0
-1.2910067463528966e-38,12.0,25.0
1.1302986918419585e-38,12.0,26.0
3.3225775905857226e-38,12.0,27.0
1.3115873366387423e-38,12.0,28.0
-1.2289192751642105e-38,12.0,29.0
-1.279238081330111e-38,12.0,30.0
-1.2716482284577885e-38,12.0,31.0
-2.2176208209516927e-38,13.0,0.0
-1.2286776913089609e-38,13.0,1.0
1.2704306402221367e-38,13.0,2.0
-1.3541855487855988e-38,13.0,3.0
-1.402650857472737e-38,13.0,4.0
-1.241595841462032e-38,13.0,5.0
-1.489711008724002e-38,13.0,6.0
-1.4442968873130848e-38,13.0,7.0
-1.3140998647852767e-38,13.0,8.0
-1.3058323439756067e-38,13.0,9.0
-1.441341969241363e-38,13.0,10.0
-1.121925372998232e-38,13.0,11.0
-3.7164397091744203e-39,13.0,12.0
1.2657825332159713e-38,13.0,13.0
-1.2198479695554038e-38,13.0,14.0
1.1213808284149953e-38,13.0,15.0
-1.281252447872578e-38,13.0,16.0
-1.1870619295154424e-38,13.0,17.0
1.1862800049723492e-38,13.0,18.0
1.2001821469070693e-38,13.0,19.0
-1.250545374234289e-38,13.0,20.0
-1.5121969445317902e-38,13.0,21.0
-1.3909285754291206e-38,13.0,22.0
-1.2940251432450522e-38,13.0,23.0
-1.392205018200274e-38,13.0,24.0
-1.3370344963613417e-38,13.0,25.0
1.1587572419643919e-38,13.0,26.0
-4.53806303776199e-40,13.0,27.0
1.3703079080071951e-38,13.0,28.0
-1.1165379409222888e-38,13.0,29.0
-1.34053199719845e-38,13.0,30.0
-1.133493652340619e-38,13.0,31.0
-1.1039282165612155e-38,14.0,0.0
1.4007718563619238e-38,14.0,1.0
1.1959482637269583e-38,14.0,2.0
1.1398484007464857e-38,14.0,3.0
1.19439940853434e-38,14.0,4.0
-1.0093449142445297e-38,14.0,5.0
1.155272492943309e-38,14.0,6.0
-1.2442343463405092e-38,14.0,7.0
1.2931504527436207e-38,14.0,8.0
-1.2361373635539476e-38,14.0,9.0
1.2314571668129491e-38,14.0,10.0
1.3429605875669713e-38,14.0,11.0
2.4886948622531605e-38,14.0,12.0
-1.2616244602827802e-38,14.0,13.0
-1.3295088229586852e-38,14.0,14.0
-1.3587980628107704e-38,14.0,15.0
1.2226579933659143e-38,14.0,16.0
-1.25237967392409e-38,14.0,17.0
1.350090394153456e-38,14.0,18.0
-1.572575812502925e-38,14.0,19.0
-1.2471490471463049e-38,14.0,20.0
-1.374716673235654e-38,14.0,21.0
-1.1289705411574714e-38,14.0,22.0
1.1630289602030397e-38,14.0,23.0
1.3154011105392487e-38,14.0,24.0
-1.2330365703120896e-38,14.0,25.0
-1.2076701253810354e-38,14.0,26.0
1.1509399583513095e-38,14.0,27.0
1.2101987684599095e-38,14.0,28.0
-1.553869879302653e-38,14.0,29.0
1.2427191223110348e-38,14.0,30.0
1.081449006986056e-38,14.0,31.0
1.2937569347189804e-38,15.0,0.0
-1.1370446827790646e-38,15.0,1.0
-1.1673385135002242e-38,15.0,2.0
1.4416733763281759e-38,15.0,3.0
1.0582597594790233e-38,15.0,4.0
1.213220388338533e-38,15.0,5.0
1.4800278962056711e-38,15.0,6.0
-1.2732831233761163e-38,15.0,7.0
-1.2516696359922167e-38,15.0,8.0
1.5105895150633632e-38,15.0,9.0
1.261176885553275e-38,15.0,10.0
-1.5714009638704352e-38,15.0,11.0
1.1795058479361102e-38,15.0,12.0
7.923712231447894e-39,15.0,13.0
1.282095889418255e-38,15.0,14.0
1.457971598507045e-38,15.0,15.0
1.1375819406102867e-38,15.0,16.0
1.2492750971763785e-38,15.0,17.0
1.2410885714179465e-38,15.0,18.0
-1.2643700243639318e-38,15.0,19.0
1.3039595085780366e-38,15.0,20.0
1.1593414432941689e-38,15.0,21.0
1.252045604370195e-38,15.0,22.0
1.1054284466971216e-38,15.0,23.0
1.2828458643563617e-38,15.0,24.0
-1.0688755762552088e-38,15.0,25.0
9.811463049872286e-39,15.0,26.0
-1.5704772279227522e-38,15.0,27.0
-1.3001900157090028e-38,15.0,28.0
1.4105564228890718e-38,15.0,29.0
1.2734361451684205e-38,15.0,30.0
-9.93061405699536e-39,15.0,31.0
-2.589723436856508e-38,16.0,0.0
-9.800887450362026e-39,16.0,1.0
1.266575668146779e-38,16.0,2.0
-1.4260120443013424e-38,16.0,3.0
-1.1574065303746292e-38,16.0,4.0
-1.2532561861135253e-38,16.0,5.0
